hour,day,rssi,distance,label
20,5,-59.90386617,0.001902688,0
21,5,-50.93200994,0.001110394,2
7,5,-28.83427815,0.002011515,0
8,5,-56.62768913,0.001517185,0
23,1,-52.84408183,0.005245606,1
22,5,-56.46640568,0.00164553,0
15,3,-59.02068966,0.004273634,1
19,5,-58.03007869,0.001101206,0
21,1,-54.94527433,0.002614937,0
20,0,-69.44075086,0.006622702,2
20,2,-71.89476234,0.013293044,2
23,2,-71.6813593,0.004489504,1
16,5,-55.88004399,0.000801572,0
3,5,-70.77614218,0.006838848,1
22,3,-48.30077219,0.007041565,1
8,6,-41.87682175,0.00129983,0
3,1,-79.50927891,0.002942617,1
9,0,-51.81423239,0.000337077,0
18,5,-87.15692446,0.00433639,1
21,3,-61.42246428,1.11E-05,0
20,1,-60.15472214,0.00203452,0
22,1,-51.93877159,0.002840985,0
9,1,-51.11065122,0.001598641,0
20,1,-54.69842742,0.001470739,0
21,2,-84.31843613,0.00415177,2
9,5,-51.18679167,0.000940531,0
22,1,-53.3626525,0.000586902,0
19,4,-53.14714021,0.000357436,0
11,6,-49.00945485,0.002367191,1
3,6,-53.71760217,0.004952233,1
22,3,-62.50629717,0.004130414,1
8,6,-49.26728528,0.000694029,0
18,5,-44.72767195,0.002382689,0
15,5,-57.73457456,0.006966069,0
8,3,-65.14509444,0.001350211,0
9,5,-53.88005006,0.000331306,0
7,0,-57.3755411,0.000621716,0
21,2,-44.75827782,0.001207072,0
19,6,-53.85055644,0.000296127,0
16,3,-58.4709877,0.00198441,0
7,3,-74.2405564,0.001751651,0
20,4,-59.59266062,0.00104042,0
18,1,-50.81991944,0.001277069,0
13,5,-74.93720249,0.013557373,2
9,5,-44.00728769,0.000197568,0
2,6,-67.5371265,0.00401058,0
15,1,-46.74601683,0.004973034,2
19,2,-52.81176983,0.002049113,0
1,6,-32.47211277,0.001812828,0
11,6,-66.0619409,0.00301338,1
10,2,-45.8727315,0.005779168,1
7,0,-52.92309386,0.003146983,0
22,6,-57.12190032,0.001276569,0
7,5,-66.20551675,0.002087993,0
23,5,-84.04674693,0.004001618,1
2,2,-52.60986537,0.004170718,2
22,2,-62.25446181,0.001089343,0
20,2,-45.17575832,0.002004546,0
7,0,-70.26872955,0.000269279,0
19,2,-67.94240491,0.00209395,0
9,6,-41.62187277,0.001527015,0
18,3,-46.19468844,0.002007004,0
2,2,-54.08194661,0.00380348,1
18,6,-56.4698662,0.002101149,0
3,6,-68.2745439,0.001669486,0
21,3,-51.11063007,0.001113891,0
18,5,-69.01901676,0.000649321,0
17,5,-85.76705913,0.002483871,2
9,6,-61.71585273,0.00290507,0
7,2,-67.35547079,0.001322168,0
22,3,-66.89138174,0.00130821,0
1,6,-66.23136435,0.00622426,1
18,5,-47.83835812,0.003295695,0
1,6,-65.19140652,0.000975714,0
19,2,-52.87631882,0.003443503,1
3,2,-60.01395182,0.014486881,1
18,5,-64.78511052,0.001203877,0
9,3,-63.91265087,0.001260371,0
18,0,-59.38719311,0.002009243,0
9,2,-43.21437826,0.004159028,1
0,4,-33.89022616,0.003399499,1
8,5,-59.69692216,0.002476501,0
13,4,-70.61151324,0.003451298,1
11,0,-68.54768521,0.007514235,1
21,3,-46.83970794,0.001381515,0
1,5,-42.69335649,0.001913711,0
19,1,-55.31418646,0.00102726,0
3,2,-53.5202354,0.001614942,0
13,6,-44.75734157,0.000473624,0
17,1,-72.65745319,0.001733861,1
20,1,-50.26733157,0.00048399,0
5,3,-58.95031496,0.017244948,2
18,6,-50.92018466,0.000753176,0
2,2,-65.12206727,0.001269324,0
18,6,-63.62766083,0.001223183,0
14,0,-61.980391,0.001370641,1
22,1,-55.15753227,0.000548147,0
17,0,-57.97423209,0.000686282,0
8,4,-75.61978699,0.002686304,1
22,2,-54.26098567,0.000931608,0
22,3,-69.18062852,0.002043603,0
0,4,-76.11750321,0.011573298,2
19,5,-57.44355762,0.001042159,0
1,5,-63.48020475,0.00118795,0
1,3,-84.07385003,0.003630096,1
7,0,-32.9775177,0.001795096,0
23,0,-42.11073266,0.007085471,1
3,1,-74.27050092,0.000752972,1
0,4,-65.87084726,0.006145056,1
19,4,-44.72450358,0.001934507,0
22,4,-56.73218558,0.000837484,0
0,0,-58.57065663,0.001147343,0
10,0,-70.69698963,0.005028245,1
7,3,-52.86640168,0.000839069,0
14,3,-59.80308554,0.000346348,0
0,6,-50.65872931,0.003586012,1
11,3,-74.3190998,0.008849554,2
7,3,-43.40943913,0.001253139,0
15,4,-74.05965141,0.002547731,1
2,5,-59.93092343,0.000630359,0
1,1,-64.71224436,0.004577141,1
9,1,-61.54163322,0.001553198,0
0,4,-79.12725759,0.007678006,1
22,1,-65.58177347,0.004455419,1
18,2,-56.14927624,0.000932841,0
21,0,-67.66886348,0.000201428,0
22,4,-95.79448382,0.001989383,2
1,3,-47.12653586,0.008926634,1
19,4,-51.8341163,0.001364299,0
22,2,-51.5492392,0.000113391,0
0,3,-41.38747144,0.001340693,0
7,0,-82.97581317,0.009811195,2
20,3,-57.92541666,0.000878401,0
7,1,-60.12546909,0.000526767,0
6,3,-51.06843591,0.001956494,0
3,5,-73.60569789,0.004862105,1
16,5,-80.88685002,0.00219803,2
1,1,-66.2826348,0.002816028,1
0,5,-64.65990745,0.002787469,1
7,5,-63.03432451,0.001676575,0
7,2,-42.89975438,0.000394885,0
18,6,-47.05332399,0.002360131,0
18,0,-49.45425919,0.000529565,0
8,1,-26.22331558,0.002067195,0
9,3,-62.37322496,0.001797088,0
20,6,-59.40810196,0.014949361,2
16,2,-67.63604334,0.001321974,0
19,0,-76.62678438,0.001704155,0
1,1,-62.16946838,0.003916446,1
20,2,-77.6697376,0.019293756,2
3,0,-75.23253223,0.003701922,1
20,1,-49.08472409,0.002206476,0
7,1,-67.62091845,0.000493218,0
5,1,-51.16002405,0.00122398,0
17,0,-90.53972866,0.022088255,2
0,4,-69.69764464,0.014331689,1
8,4,-57.30324861,0.001810941,0
22,5,-54.48939886,0.005334558,1
7,0,-59.86259114,0.001281186,0
8,4,-51.42198276,0.000790757,0
9,4,-47.29997691,0.00068179,0
15,2,-94.51726764,0.018521975,2
7,2,-38.77553725,0.001099476,0
22,6,-61.08290913,0.000857922,0
19,5,-91.94606471,0.003243275,1
22,1,-74.36592006,0.007767219,1
2,2,-59.33896972,0.004036993,1
5,6,-111.6468562,0.016789405,2
8,0,-44.88740027,0.001271803,0
19,3,-55.99795896,0.002901202,2
12,0,-65.00250866,0.001115598,0
9,6,-52.87748653,0.000517986,0
11,2,-53.3647414,0.00344401,1
3,5,-56.994957,0.003060284,0
2,6,-62.15245407,0.005907187,1
3,1,-54.65890009,0.006045644,1
22,1,-67.23472505,0.006488911,1
19,6,-50.08044289,0.000696253,0
23,0,-64.17299996,0.006145536,1
22,4,-62.63694482,0.001231898,0
0,4,-88.84905509,0.00413192,1
20,5,-62.59885502,0.004222931,1
7,3,-60.0336972,0.001699989,0
8,0,-56.72278948,0.001491215,0
11,2,-70.17116153,0.001559039,0
3,1,-71.97829288,0.004435081,1
7,3,-62.59162262,0.001262626,0
23,4,-59.68497468,0.001098553,0
20,2,-85.52774555,0.001435106,0
0,6,-55.05818076,0.000898199,0
19,1,-60.38481954,0.002163183,1
8,3,-40.03140414,0.001087828,0
5,5,-86.92311605,0.028003008,2
19,4,-53.78874088,0.001693694,0
6,6,-45.32404405,0.000305947,0
3,5,-51.72748049,0.001423328,0
22,4,-48.23686893,0.001089192,0
7,5,-66.81010035,0.001063933,0
21,5,-51.40138229,0.002192908,0
0,4,-68.99282143,0.00191477,1
1,2,-52.69948876,0.000367266,0
22,2,-49.13321414,0.001079285,0
14,6,-98.47550596,0.00381394,1
21,4,-63.2698864,0.002168115,0
9,0,-45.7961036,0.000271853,0
15,3,-49.5771682,0.001822005,0
16,2,-49.37973349,0.00168691,0
20,6,-49.29290259,0.001724065,0
17,3,-54.76988637,0.004361142,2
4,1,-58.58026622,0.009967676,2
10,0,-84.51602913,0.006329468,1
8,2,-51.71460821,0.00182729,0
10,1,-46.08142851,0.000891222,1
19,6,-70.82608322,0.000945862,0
12,5,-51.5959358,0.007173785,1
0,5,-65.35096467,0.004492961,1
19,1,-58.44654082,0.000860671,0
9,6,-50.99266137,0.001464131,0
0,5,-84.26454939,0.002452252,1
2,5,-54.16729024,0.001590546,0
18,6,-45.11930165,0.001107021,0
7,5,-59.51918365,0.001648192,0
9,5,-47.99767957,0.002023387,0
8,0,-56.25181901,0.001453684,0
9,3,-65.11668092,0.003581487,0
13,1,-62.85818603,0.001998077,0
21,4,-83.19461117,0.001658274,0
3,0,-84.31623977,0.005819535,1
3,0,-77.05387664,0.0344815,2
21,1,-54.79749781,0.001282518,0
11,0,-66.84551442,0.002980553,1
8,2,-54.19017818,0.000668539,0
19,3,-51.19398407,0.002497915,0
9,2,-71.03979887,0.00667591,1
7,6,-55.45816329,0.001134627,0
22,0,-51.24733804,0.001900941,0
3,0,-65.56006941,0.001529697,0
17,6,-84.81243621,0.010306436,1
7,1,-63.10570664,0.0116799,2
8,4,-48.49375675,0.000154048,0
21,0,-71.16654068,0.000870487,0
0,4,-94.48522022,0.02169294,2
18,0,-55.40640631,0.001661103,0
16,6,-51.76867535,0.001418006,0
20,3,-60.4298834,0.000697815,0
10,5,-65.763308,0.005692879,1
19,6,-62.55249673,0.005427899,1
3,4,-25.73522452,0.009223367,2
15,5,-67.87948885,0.01349561,2
0,1,-82.17672148,0.00361976,1
1,5,-48.68409109,0.004369024,1
8,1,-55.31315222,0.002112253,0
22,3,-78.88622015,0.008083423,1
14,6,-61.151533,0.001170116,0
19,4,-73.12447475,0.001762638,0
19,4,-65.01282874,0.001033008,0
8,6,-57.35481236,0.015246069,2
7,3,-57.17124048,0.000625573,0
2,0,-74.09680439,0.00513941,1
1,6,-43.39930366,0.00223613,0
8,0,-49.69082922,0.001480065,0
22,3,-59.3776094,0.006164748,1
4,5,-55.16423256,0.003967215,1
2,3,-51.34720121,0.001046347,0
5,2,-54.64749946,0.001352544,0
12,0,-63.46854623,0.002009046,0
9,3,-46.58231075,0.002215406,0
4,5,-48.68152198,0.000776921,0
0,2,-68.26535853,0.004121728,1
8,5,-56.46643896,0.001649645,0
18,4,-48.69436687,0.000108035,0
23,5,-60.99176836,0.005910809,1
20,2,-57.13559678,0.0008537,0
8,0,-64.21344887,0.001297544,0
6,2,-35.29711136,0.00156242,0
3,1,-45.81393666,0.003704209,1
18,2,-62.1528375,0.003233557,1
10,3,-72.74203818,0.003094094,1
9,0,-41.19444966,0.002779625,0
8,3,-48.69502556,0.00153618,0
22,6,-40.7367552,0.001267041,0
5,2,-53.23908901,0.000598518,0
21,6,-50.67912386,0.025787164,2
20,2,-51.95921751,0.004290438,0
21,4,-54.62777227,0.001929257,0
9,4,-56.44798492,0.000693561,1
21,1,-59.20126825,0.000299213,0
7,0,-57.8672286,0.001758943,0
3,2,-60.18276839,0.001928556,0
20,3,-55.22574303,0.001363626,0
9,4,-48.53781255,0.001427899,0
7,0,-88.63485789,0.001590707,0
20,0,-45.7780414,0.000714957,0
19,6,-61.46120446,0.003695873,0
22,4,-62.24631503,0.000753217,0
9,1,-67.85005431,0.001156124,0
8,0,-49.36531032,0.001042999,0
20,5,-70.26892312,0.000613244,0
2,4,-62.9778263,0.002772734,0
7,5,-45.80690361,0.001086419,0
2,6,-35.01661077,0.000944542,0
8,2,-58.37286868,0.001351267,0
21,4,-61.44421346,0.000822008,0
0,4,-67.02101594,0.002703163,1
22,0,-90.40324713,0.008086803,1
19,0,-34.87058826,0.00090865,0
3,1,-65.66518407,0.000657575,0
22,2,-72.14065118,0.007080538,1
7,1,-44.4065181,0.001944132,0
13,5,-70.77595339,0.000404161,0
13,6,-57.77267665,0.002085779,0
12,1,-67.15309719,0.003898989,1
22,3,-71.30578162,0.004600697,1
3,1,-39.011771,0.006623674,1
23,6,-74.11509969,0.004663427,1
12,1,-58.08890221,0.000967217,0
8,3,-91.47137234,0.005043715,2
11,1,-60.70635378,0.00091767,0
22,5,-60.43910832,0.000524326,0
8,1,-61.00951106,0.006335193,1
22,3,-45.92751815,0.005199679,1
2,1,-63.08875766,0.003853818,1
19,3,-71.06908073,0.001246438,0
16,5,-48.39397616,0.00473606,1
8,0,-73.55095474,0.002550394,1
21,5,-60.49327367,0.00188166,0
0,0,-45.97441795,0.006368221,1
12,2,-55.71130073,0.000551733,0
15,1,-94.86269655,0.018917345,2
21,6,-45.56241313,0.002011831,0
18,4,-93.8116396,0.00615878,2
23,1,-49.29427458,0.000537392,0
21,6,-60.51289438,0.000533365,0
3,4,-57.57555761,0.005332563,1
22,2,-50.13386267,0.002482035,0
0,5,-56.50415469,0.006266179,1
0,6,-64.11393609,0.002210806,1
19,0,-53.46105865,0.00449516,1
20,3,-33.73877349,0.002497103,0
8,5,-58.21589193,0.000996159,0
15,0,-59.08486799,0.001248717,0
23,3,-68.44691368,0.001116973,0
0,4,-66.31456943,0.003717968,1
3,6,-61.81734462,0.006379368,1
20,5,-45.6827704,0.001143343,0
19,1,-49.65429396,0.000680481,0
22,4,-68.77386517,0.004003884,1
1,0,-41.59703502,0.006019477,1
22,5,-64.13553455,0.003141503,0
1,6,-63.82600564,0.001926558,0
21,3,-60.28361612,0.002255595,0
3,4,-72.18687044,0.004992627,1
18,3,-54.4120917,0.000761128,0
22,4,-53.80154954,0.000867009,0
22,6,-54.72533289,0.001487526,0
22,5,-58.24431931,0.000936098,0
2,4,-79.58758393,0.004951948,1
2,2,-61.76832162,0.00380514,2
19,5,-55.29511162,0.001679366,0
8,2,-48.44987223,0.000585551,0
19,5,-65.75147985,0.000692009,0
8,1,-51.92982794,0.001641072,0
9,3,-60.3184802,0.004236745,1
14,6,-53.00926512,0.003399613,2
19,5,-66.57198563,0.000967448,0
7,1,-50.90615229,0.000995305,0
16,2,-51.51241896,0.001051845,0
22,2,-82.65432708,0.048933419,2
7,4,-46.03049486,0.001359481,0
22,3,-74.35323184,0.014609157,2
0,3,-67.59652408,0.002397853,1
7,5,-42.9353102,0.008340912,1
7,6,-60.69045344,0.000479779,0
22,6,-70.06634834,0.001766945,1
21,3,-60.40444927,0.001125332,0
7,2,-56.97256843,0.002228137,0
22,3,-51.55546093,0.000939827,0
21,6,-29.6191478,0.000213076,0
18,6,-63.76959619,0.000455711,0
2,2,-52.84950115,0.001917535,0
9,3,-31.75022458,0.002638229,0
3,3,-66.38572668,0.00489434,2
21,5,-60.04656795,0.001098093,0
23,5,-71.33589515,0.003437895,1
6,1,-40.24859406,0.001930662,0
17,0,-48.34800906,0.001025267,0
19,5,-18.92925261,0.001204879,0
19,6,-49.09444833,0.000798642,0
9,4,-58.71469892,0.001664232,0
11,6,-58.81604575,0.002144927,0
11,2,-77.05507566,0.019174251,2
20,3,-50.32893582,0.000491521,0
2,3,-62.88859787,0.0057474,1
2,1,-56.22452447,0.002157225,1
22,4,-81.00625843,0.003763373,1
8,3,-48.52273976,0.00165029,0
19,3,-45.48465372,0.002663735,0
0,2,-61.69904632,0.001611704,0
16,1,-72.81472762,0.004275766,2
14,6,-82.5251139,0.022481512,2
19,0,-63.78541746,0.000818061,0
21,2,-47.45027595,0.000301931,0
18,4,-69.19623131,0.004688872,2
3,5,-56.37589196,0.000228446,0
23,0,-63.11926643,0.002554879,1
20,2,-73.75716624,0.000892877,0
18,2,-49.14279019,0.001266195,0
22,3,-66.1798769,0.001308096,0
7,0,-42.69958945,0.001380566,0
2,1,-50.80513135,0.00625963,1
18,0,-51.6632374,0.002123299,0
22,0,-72.33002919,0.00634649,1
7,4,-39.8388111,0.002545831,0
20,6,-49.72527204,0.000822428,0
4,4,-46.21166324,0.01355392,2
21,4,-63.44259327,0.001902543,0
2,6,-51.15949106,0.001690941,0
12,4,-63.13367343,0.007554784,1
22,2,-54.34978266,0.002014142,0
8,2,-53.54996841,0.001509571,0
7,0,-52.86417928,0.000802184,0
8,4,-50.78015334,0.001640623,0
3,5,-67.2161262,0.001100524,0
14,1,-52.40818678,0.0031969,1
22,6,-56.67500491,0.001935921,0
0,1,-52.27242463,0.00415888,1
22,3,-51.68625932,0.002079248,0
21,1,-53.25025387,0.000488765,0
18,1,-42.324045,0.001159568,0
1,3,-68.39530157,0.006095419,1
0,0,-56.54363192,0.000962191,0
19,6,-42.0636406,0.000799328,0
18,1,-57.37045778,0.001510506,0
7,3,-49.34903442,0.001460764,0
22,2,-33.48005407,0.003680619,1
16,1,-55.46509836,0.001677277,0
21,2,-60.18612161,0.001128789,0
12,2,-62.72866171,0.003691774,1
14,1,-66.19558757,0.009587445,1
22,6,-42.26380081,0.001185016,0
1,3,-43.42694872,0.00070596,0
4,3,-67.62667505,0.000691029,0
6,1,-40.24850298,0.018223694,2
18,0,-29.73782974,0.000401976,0
18,5,-48.42054151,0.004477848,0
20,0,-48.5040354,0.001673317,0
16,4,-78.26912281,0.012592251,2
14,0,-71.56097236,0.008079687,1
8,4,-31.79394936,0.001738187,0
6,3,-58.15825927,0.002389117,0
10,0,-45.74204362,0.001192693,0
0,0,-73.79638933,0.003331647,1
10,3,-94.62495744,0.004636035,1
8,0,-52.19539634,0.00122978,0
8,1,-49.91919991,0.000518929,0
22,1,-52.11846978,0.000214057,0
19,2,-52.86019689,0.00050977,0
22,1,-87.97696057,0.003426997,2
13,5,-71.42974236,0.000364561,0
13,6,-58.43288401,0.001008566,0
6,1,-61.22939081,0.001781307,0
3,5,-82.74662238,0.031793179,2
21,6,-29.80281591,0.001250103,0
19,2,-64.79521766,0.001139505,0
19,2,-50.58725589,0.001164212,0
7,2,-50.7530627,0.000427762,0
8,1,-65.06846415,0.000766947,0
7,4,-50.48178989,0.001703953,0
9,3,-70.60329761,0.001006382,0
9,0,-63.94818787,0.001094781,0
9,2,-60.78087196,0.000777562,0
16,1,-48.10888133,0.004365463,2
21,5,-62.90402254,0.000659384,0
10,0,-77.10742627,0.004404311,1
20,4,-57.67006884,0.001193431,0
13,4,-67.36045126,0.000749192,0
9,5,-71.59023827,0.006358345,1
19,4,-82.64947829,0.024539379,2
19,2,-50.31270594,0.001383925,0
21,4,-49.45613285,0.00142485,0
9,1,-45.53829255,0.00178457,0
21,6,-53.41363173,0.001497561,0
20,3,-56.71315098,0.002728454,0
1,6,-86.38370911,0.005370552,1
9,0,-56.19307065,0.001334825,0
2,5,-68.01526296,0.003861918,1
7,3,-53.05509321,0.001649428,0
21,1,-52.7876627,0.000658372,0
2,3,-64.10718673,0.004059199,1
12,4,-62.43188253,0.001261805,0
9,1,-64.23707471,0.001180942,0
23,4,-53.13358315,0.001973749,0
4,3,-66.07541016,0.02367995,2
21,6,-46.46918487,0.000328424,0
19,5,-51.41537327,0.000671335,0
16,3,-46.50266042,0.00192539,0
7,2,-67.27743731,0.004112737,1
22,5,-50.43243444,0.000608929,0
2,0,-54.082897,0.000825454,0
2,5,-66.78789832,0.004924834,1
20,2,-51.71085173,0.001179102,0
22,2,-50.40986312,0.001022446,0
4,2,-57.31933669,0.002017304,0
7,3,-64.20981326,0.000948066,0
0,0,-56.93356883,0.005631663,1
16,6,-55.52889915,0.000378987,0
19,0,-62.51652134,0.001612762,0
0,3,-80.23858637,0.005947019,1
8,5,-63.32101237,0.039012424,2
18,5,-53.96221561,0.00092255,0
1,2,-71.17285707,0.006780558,1
9,2,-59.38257139,0.001054308,0
20,1,-54.8768277,0.000725828,0
12,4,-65.49973843,0.001987877,0
9,3,-86.22936881,0.00170425,2
2,2,-52.176234,0.001098592,0
8,3,-63.96888752,0.001098196,0
20,0,-61.36871787,0.001256555,0
21,1,-44.77252034,0.001640214,0
8,0,-51.55129541,0.001011542,0
7,5,-56.08299419,0.007102604,1
9,4,-53.96001419,0.001039914,0
13,4,-45.23373666,0.001387243,0
8,3,-71.40269132,0.001081567,0
8,2,-58.88632477,0.000672146,0
22,5,-58.9323785,0.003861334,1
8,0,-50.09887246,0.000576394,0
19,2,-56.29413825,0.000679971,0
5,6,-36.49721598,0.001122516,0
20,4,-50.76046154,0.004239609,1
14,0,-63.30163858,0.002375744,0
19,5,-61.47477348,0.000676452,0
8,6,-55.08191518,0.004337124,0
7,1,-34.62694251,0.001822385,0
21,3,-78.66710721,0.015924446,2
19,0,-56.65852877,0.001600341,0
9,5,-61.75776777,0.00054177,0
17,1,-55.04384836,0.003313392,1
9,6,-69.50982118,0.00270441,2
5,3,-82.34907469,0.016519348,2
0,0,-42.65962231,0.000696454,0
0,6,-65.22170651,0.005601812,2
18,6,-56.38835534,0.000719052,0
20,1,-56.6113592,0.001125113,0
6,3,-60.24324832,0.000633561,0
9,1,-55.75415257,0.00071085,0
8,2,-46.65029317,0.001413372,0
8,4,-44.63834342,0.001497046,0
9,6,-45.5884094,0.000911416,0
3,6,-75.2475075,0.003368049,1
2,0,-58.23740095,0.003881241,0
23,5,-64.5798677,0.002365432,1
22,1,-46.76316511,0.000451723,0
22,4,-46.59680371,0.002013216,0
0,3,-56.79856406,0.001806785,1
20,1,-47.65645447,0.001066108,0
4,5,-60.02032002,0.001003571,0
7,6,-68.80532739,0.003709022,2
16,2,-64.52789967,0.005080074,1
21,5,-64.07992374,0.001626191,0
18,4,-57.70935243,0.001082734,0
22,2,-52.32056779,0.00105554,0
20,0,-49.45783807,0.001854433,0
9,4,-58.03699597,0.002468094,0
8,0,-44.07707484,0.001869731,0
8,2,-77.33720904,0.000426482,0
3,1,-78.22341858,0.001090511,0
18,3,-73.62289945,0.001498762,0
5,5,-50.98479813,0.000364309,0
11,5,-77.64064209,0.002630153,2
3,6,-44.20140433,0.001869246,0
2,5,-39.39984639,0.015331509,1
15,6,-94.21417439,0.003025828,2
5,6,-47.09817187,0.001440464,0
20,0,-55.24032925,0.00079268,0
7,3,-54.00874547,0.000829729,0
8,5,-43.10883165,0.000989075,0
23,6,-61.11461538,0.002377264,1
13,5,-62.69121908,0.003946542,1
1,0,-52.30386737,0.005331777,1
1,5,-75.91529109,0.004145648,1
7,0,-55.94384876,0.000866879,0
19,4,-57.37045922,0.001190869,0
8,0,-50.1616664,0.001658312,0
21,5,-92.09718784,0.031060304,2
20,3,-51.27185416,0.00027388,0
20,1,-53.45608287,0.00156095,0
8,1,-52.14696307,0.001106435,0
15,5,-64.17845187,0.000175899,0
20,3,-65.49235173,0.001555819,0
4,4,-59.50567787,0.002082244,0
8,2,-56.76145691,0.000701966,0
7,3,-66.76134198,0.002501321,1
18,1,-55.16949851,0.001557218,1
9,6,-62.99056695,0.001554266,0
8,5,-59.24858675,0.001286186,0
16,5,-50.2666556,0.000544771,0
2,5,-59.69198416,0.005770281,1
10,3,-65.13549595,0.001448311,2
7,6,-59.64620107,0.000253077,0
20,4,-51.41842987,0.001206856,0
8,5,-54.00991931,0.002299583,0
9,6,-46.22222936,0.000875338,0
7,4,-36.4191262,0.001520469,0
13,1,-56.8493022,0.001391882,0
21,6,-69.04658031,0.003238486,0
15,6,-73.46039673,0.004928184,1
1,1,-73.91091208,0.006170794,1
7,3,-73.74431281,0.001792533,0
5,2,-68.49214045,0.002953583,1
8,5,-63.27678368,0.001037626,0
18,6,-37.54500057,0.001449958,0
21,1,-48.23781362,0.001150984,0
1,1,-68.11986484,0.00425818,1
21,5,-62.84757382,0.002374788,0
22,1,-44.5911835,0.001421373,0
23,6,-66.48108979,0.003590548,1
23,5,-56.48590063,0.00531413,1
23,2,-56.46190245,0.014093288,2
7,1,-64.04035335,0.000605205,0
1,3,-70.81457255,0.000739857,0
8,2,-55.29991508,0.000998769,0
7,2,-60.66252391,0.005082131,1
21,4,-67.51363921,0.000908894,0
17,2,-65.52473856,0.002639614,1
0,4,-69.33117553,0.003732254,1
5,1,-52.12865933,0.001262615,0
22,6,-52.01984266,0.001053919,0
19,2,-55.90925474,0.002646601,0
8,2,-52.32640845,0.001599426,0
21,3,-65.76865407,0.004977875,1
20,5,-49.7354594,0.001417295,0
7,2,-78.44202085,0.000307186,0
23,5,-57.87719857,0.000927587,0
9,1,-56.4294471,0.001648023,0
22,4,-64.3086312,0.000771181,0
7,1,-54.38337111,0.001480522,0
8,2,-63.97504773,0.001244081,0
7,5,-40.84069546,0.001151729,0
23,4,-63.43504156,0.002197056,0
7,6,-77.77084562,0.008998354,1
8,1,-42.95698898,0.00108449,0
2,0,-52.08531111,0.006178977,1
19,5,-64.12007169,0.014072575,2
5,2,-99.04007828,0.010935915,2
17,6,-43.14719727,0.005511203,1
19,5,-66.92198019,0.001657101,0
22,2,-60.16993859,0.001692048,0
23,5,-90.98939737,0.001390447,2
11,5,-48.50732891,0.000706899,0
17,6,-56.29171457,0.001232111,0
20,4,-56.25127423,0.001072515,0
7,1,-44.30084804,0.001310711,0
20,6,-65.62088698,0.005846554,1
0,5,-73.51034522,0.002734447,1
8,5,-42.40330914,0.002587299,0
13,1,-63.58440767,0.001205946,0
6,5,-71.93710992,0.017117118,2
11,6,-68.3497109,0.001467176,0
1,0,-58.72647611,0.004355086,1
17,6,-70.32606757,0.003443541,1
9,4,-67.97801804,0.001322654,0
9,2,-60.21029972,0.002051827,0
20,6,-59.80808097,0.001263542,0
20,5,-61.54621413,0.000759164,0
9,2,-50.14236808,0.00184531,0
4,6,-66.37850252,0.001683373,1
0,4,-73.90163503,0.003129905,1
22,0,-54.20009469,0.001020692,0
18,5,-46.28296382,0.002772418,0
7,2,-56.1546233,0.000969359,0
20,2,-29.67065264,0.000428845,0
8,3,-51.16922506,0.003531189,0
10,0,-52.49719461,1.89E-05,0
9,1,-62.97401522,0.001059648,0
22,3,-47.85022021,0.00377878,0
9,1,-46.25685693,0.000426291,0
9,2,-56.0046047,0.001997935,0
21,2,-61.55473274,0.000757718,0
3,2,-72.67841555,0.004120327,2
8,2,-46.35739033,0.001880805,0
16,2,-78.36147585,0.001313676,0
21,6,-66.89899557,0.000752335,0
20,1,-53.98424736,0.001940352,0
20,5,-53.67606749,0.001415276,0
8,5,-60.22163124,0.000966189,0
21,6,-42.67398099,0.001130946,0
0,5,-56.58075655,0.000532997,0
21,2,-48.1702712,0.002811477,0
23,1,-80.33012667,0.001563647,1
4,4,-59.70743358,0.001267796,0
17,0,-52.68277183,0.001639963,0
19,4,-51.27724805,0.001806841,0
2,3,-77.88591708,0.001766652,1
0,1,-52.27459367,0.002602009,1
20,5,-42.70288791,0.001326953,0
2,4,-56.44106695,0.00487749,1
21,6,-50.98009341,0.000303561,0
8,0,-78.15090791,0.017941157,2
1,2,-52.00128756,0.005917881,1
22,3,-66.9725064,0.00169619,1
21,4,-46.44573035,0.000940408,0
